id,state
16_00053,buses_3-additional_luggage=yes|buses_3-category=3|buses_3-departure_date=march 3rd|buses_3-departure_time=11 am|buses_3-from_city=washington|buses_3-num_passengers=3|buses_3-to_city=sacramento|hotels_4-check_in_date=march 3rd|hotels_4-location=sacramento|hotels_4-number_of_rooms=10|hotels_4-place_name=sacramento|hotels_4-stay_length=10
16_00055,buses_3-additional_luggage=yes|buses_3-category=1|buses_3-departure_date=march 9th|buses_3-departure_time=2:30 pm|buses_3-from_city=new york|buses_3-num_passengers=1|buses_3-to_city=new york|hotels_4-check_in_date=march 9th|hotels_4-location=new york|hotels_4-number_of_rooms=1|hotels_4-place_name=sacramento_ ca|hotels_4-stay_length=1
16_00056,buses_3-additional_luggage=yes|buses_3-category=3|buses_3-departure_date=2nd of this month|buses_3-departure_time=11:50 am|buses_3-from_city=anaheim|buses_3-num_passengers=3|buses_3-to_city=sacramento|hotels_4-check_in_date=2nd of this month|hotels_4-location=sacramento|hotels_4-number_of_rooms=15|hotels_4-place_name=courtyard by marriott sacramento midtown|hotels_4-stay_length=455
16_00058,buses_3-additional_luggage=many|buses_3-category=3|buses_3-departure_date=march 2nd|buses_3-departure_time=5:50 pm|buses_3-from_city=vegas|buses_3-num_passengers=3|buses_3-to_city=vegas|hotels_4-check_in_date=march 2nd|hotels_4-location=vegas|hotels_4-number_of_rooms=15|hotels_4-place_name=best western plus las vegas west|hotels_4-stay_length=15
16_00059,buses_3-additional_luggage=yes|buses_3-category=13|buses_3-departure_date=march 3rd|buses_3-departure_time=7:50 am|buses_3-from_city=sacramento|buses_3-num_passengers=13|buses_3-to_city=long beach|hotels_4-check_in_date=march 3rd|hotels_4-location=long beach|hotels_4-number_of_rooms=13|hotels_4-place_name=long beach_ ca|hotels_4-stay_length=4
16_00064,buses_3-additional_luggage=yes|buses_3-category=3|buses_3-departure_date=3rd of march|buses_3-departure_time=6 am|buses_3-from_city=long beach|buses_3-num_passengers=3|buses_3-to_city=los angeles|hotels_4-check_in_date=3rd of march|hotels_4-location=los angeles|hotels_4-number_of_rooms=3|hotels_4-place_name=extra luggage|hotels_4-smoking_allowed=yes|hotels_4-star_rating=3|hotels_4-stay_length=14
16_00065,buses_3-additional_luggage=yes|buses_3-category=2|buses_3-departure_date=10th of this month|buses_3-departure_time=8:30 am|buses_3-from_city=washington|buses_3-num_passengers=2|buses_3-to_city=philadelphia|hotels_4-check_in_date=10th of this month|hotels_4-location=philadelphia|hotels_4-number_of_rooms=15|hotels_4-place_name=aka rittenhouse square|hotels_4-stay_length=2
16_00066,buses_3-additional_luggage=yes|buses_3-category=4|buses_3-departure_date=5th of march|buses_3-departure_time=6:10 pm|buses_3-from_city=san diego|buses_3-num_passengers=4|buses_3-to_city=lax|hotels_4-check_in_date=5th of march|hotels_4-location=lax|hotels_4-number_of_rooms=1|hotels_4-place_name=extra luggage|hotels_4-star_rating=30|hotels_4-stay_length=2
16_00073,buses_3-additional_luggage=yes|buses_3-category=12|buses_3-departure_date=5th of march|buses_3-departure_time=6 am|buses_3-from_city=las vegas|buses_3-num_passengers=12|buses_3-to_city=sacramento|hotels_4-check_in_date=5th of march|hotels_4-location=sacramento|hotels_4-number_of_rooms=12|hotels_4-place_name=doubletree by hilton hotel sacramento|hotels_4-star_rating=3|hotels_4-stay_length=4
16_00075,buses_3-additional_luggage=yes|buses_3-category=45|buses_3-departure_date=2nd of this month|buses_3-departure_time=1 pm|buses_3-from_city=san francisco|buses_3-num_passengers=45|buses_3-to_city=san francisco|hotels_4-check_in_date=2nd of this month|hotels_4-location=san francisco|hotels_4-number_of_rooms=12|hotels_4-place_name=green tortoise hostel san francisco|hotels_4-star_rating=12|hotels_4-stay_length=45
16_00076,buses_3-additional_luggage=yes|buses_3-category=15|buses_3-departure_date=wednesday next week|buses_3-departure_time=6:20 am|buses_3-from_city=long beach|buses_3-from_station=north hollywood station|buses_3-num_passengers=15|buses_3-to_city=los angeles|hotels_4-check_in_date=wednesday next week|hotels_4-location=los angeles|hotels_4-number_of_rooms=15|hotels_4-place_name=ac hotel by marriott beverly hills|hotels_4-stay_length=3
16_00080,buses_3-additional_luggage=yes|buses_3-category=30|buses_3-departure_date=9th of this month|buses_3-departure_time=8:30 am|buses_3-from_city=san diego|buses_3-num_passengers=30|buses_3-to_city=long beach|hotels_4-check_in_date=9th of this month|hotels_4-location=long beach|hotels_4-number_of_rooms=26|hotels_4-place_name=long beach|hotels_4-stay_length=30
16_00081,buses_3-additional_luggage=yes|buses_3-category=3|buses_3-departure_date=march 3rd|buses_3-departure_time=9 am|buses_3-from_city=vegas|buses_3-num_passengers=3|buses_3-to_city=fresno|hotels_4-check_in_date=march 3rd|hotels_4-location=fresno|hotels_4-number_of_rooms=1|hotels_4-place_name=doubletree by hilton hotel fresno convention center|hotels_4-stay_length=45
16_00085,buses_3-additional_luggage=yes|buses_3-category=2|buses_3-departure_date=11th of march|buses_3-departure_time=6:40 am|buses_3-from_city=las vegas|buses_3-num_passengers=2|buses_3-to_city=anaheim|hotels_4-check_in_date=11th of march|hotels_4-location=anaheim|hotels_4-number_of_rooms=14|hotels_4-place_name=union plaza|hotels_4-star_rating=30|hotels_4-stay_length=2
16_00086,buses_3-additional_luggage=sorry|buses_3-category=1|buses_3-departure_date=march 8th|buses_3-departure_time=9 am|buses_3-from_city=seattle|buses_3-num_passengers=1|buses_3-to_city=portland|hotels_4-check_in_date=march 8th|hotels_4-location=portland|hotels_4-number_of_rooms=1|hotels_4-place_name=more luggage|hotels_4-stay_length=2
16_00088,buses_3-additional_luggage=yes|buses_3-category=2|buses_3-departure_date=march 7th|buses_3-departure_time=6 pm|buses_3-from_city=fresnook|buses_3-num_passengers=2|buses_3-to_city=las vegas|hotels_4-check_in_date=march 7th|hotels_4-location=las vegas|hotels_4-number_of_rooms=1|hotels_4-place_name=best western plus las vegas west|hotels_4-stay_length=1
16_00089,buses_3-additional_luggage=yes|buses_3-category=3|buses_3-departure_date=march 8th|buses_3-departure_time=2:50 pm|buses_3-from_city=los angeles|buses_3-num_passengers=3|buses_3-to_city=anaheim|hotels_4-check_in_date=march 8th|hotels_4-location=anaheim|hotels_4-number_of_rooms=2|hotels_4-place_name=alamo inn & suites|hotels_4-stay_length=3
16_00090,buses_3-additional_luggage=yes|buses_3-category=3|buses_3-departure_date=march 6th|buses_3-departure_time=7:50 am|buses_3-from_city=sacramento|buses_3-num_passengers=3|buses_3-to_city=anaheim|hotels_4-check_in_date=march 6th|hotels_4-location=many|hotels_4-number_of_rooms=3|hotels_4-place_name=alamo inn & suites|hotels_4-stay_length=3
16_00091,buses_3-additional_luggage=yes|buses_3-category=yes|buses_3-departure_date=march 1st|buses_3-departure_time=3:20 pm|buses_3-from_city=fresno|buses_3-num_passengers=2|buses_3-to_city=las vegas|hotels_4-check_in_date=march 1st|hotels_4-location=las vegas|hotels_4-number_of_rooms=2|hotels_4-place_name=no extra luggage|hotels_4-stay_length=15
16_00092,buses_3-additional_luggage=yes|buses_3-category=12|buses_3-departure_date=march 5th|buses_3-departure_time=12:20 pm|buses_3-from_city=portland|buses_3-num_passengers=12|buses_3-to_city=seattle|hotels_4-check_in_date=march 5th|hotels_4-location=seattle|hotels_4-number_of_rooms=3|hotels_4-place_name=ace hotel seattle|hotels_4-stay_length=126
16_00094,buses_3-additional_luggage=yes|buses_3-category=102|buses_3-departure_date=march 10th|buses_3-departure_time=3:20 pm|buses_3-from_city=la|buses_3-num_passengers=2|buses_3-to_city=sacramento|hotels_4-check_in_date=march 4th|hotels_4-location=sacramento|hotels_4-number_of_rooms=102|hotels_4-place_name=courtyard by marriott sacramento cal expo|hotels_4-stay_length=102
16_00102,alarm_1-alarm_name=coffee|alarm_1-alarm_time=4:30 in the evening|alarm_1-new_alarm_name=153|alarm_1-new_alarm_time=4:30 in the evening|messaging_1-contact_name=bruce|messaging_1-location=bruce|services_1-city=san fran|services_1-is_unisex=bruce|services_1-stylist_name=1512 barber shop
16_00103,alarm_1-alarm_name=phone home|alarm_1-alarm_time=4:45 pm|alarm_1-new_alarm_name=121|alarm_1-new_alarm_time=4:45 pm|messaging_1-contact_name=steven|messaging_1-location=1216 south abel street and it should be shared with steven|services_1-appointment_date=maybe|services_1-appointment_time=4:45 pm|services_1-city=milpitas|services_1-is_unisex=yes|services_1-stylist_name=apple salon hair & nails
16_00104,alarm_1-alarm_name=home|alarm_1-alarm_time=16:00|alarm_1-new_alarm_name=255|alarm_1-new_alarm_time=16:00|messaging_1-contact_name=sutro baths|messaging_1-location=20686 homestead road|services_1-city=cupertino|services_1-is_unisex=no|services_1-stylist_name=great clips
16_00107,alarm_1-alarm_name=grocery run|alarm_1-alarm_time=4:30 pm|alarm_1-new_alarm_name=273|alarm_1-new_alarm_time=4:30 pm|messaging_1-contact_name=2737 20th street|messaging_1-location=2737 20th street|services_1-city=sf|services_1-stylist_name=20th salon and barber
16_00108,alarm_1-alarm_name=music practice|alarm_1-alarm_time=7:30 am|alarm_1-new_alarm_name=177|alarm_1-new_alarm_time=7:30 am|messaging_1-contact_name=music practice|messaging_1-location=1186 south 2nd street|services_1-appointment_date=1186 south 2nd|services_1-appointment_time=7:30 am|services_1-city=san jose|services_1-is_unisex=no|services_1-stylist_name=beautique salon
16_00111,alarm_1-alarm_name=new alarm|alarm_1-alarm_time=5 pm|alarm_1-new_alarm_name=2|alarm_1-new_alarm_time=3 pm|messaging_1-contact_name=peter|messaging_1-location=4801 telegraph avenue|services_1-city=oakland|services_1-stylist_name=17 jewels salon
16_00112,alarm_1-alarm_name=cleaning|alarm_1-alarm_time=6:30 am|alarm_1-new_alarm_name=cleaning|alarm_1-new_alarm_time=6:30 am|messaging_1-contact_name=cleaning|messaging_1-location=2260 palm avenue|services_1-city=san mateo|services_1-stylist_name=randy
16_00116,alarm_1-alarm_name=cooking|alarm_1-alarm_time=16:30|alarm_1-new_alarm_name=3|alarm_1-new_alarm_time=16:30|messaging_1-contact_name=cooking|messaging_1-location=2260 palm avenue|services_1-appointment_time=16:30|services_1-city=san mateo|services_1-is_unisex=yes|services_1-stylist_name=elite hair design
16_00120,alarm_1-alarm_name=music practice|alarm_1-alarm_time=16:45|alarm_1-new_alarm_name=2240 north texas street|alarm_1-new_alarm_time=16:45|messaging_1-contact_name=2240 north texas street location.with whom would you like to share it with?share it with johnny|messaging_1-location=2240 north texas street|services_1-city=fairfield|services_1-is_unisex=not|services_1-stylist_name=cs barber shop
16_00121,alarm_1-alarm_name=grocery run|alarm_1-alarm_time=3 pm|alarm_1-new_alarm_name=grocery run|alarm_1-new_alarm_time=4 in the afternoon|messaging_1-contact_name=great|messaging_1-location=1880 solano avenue|services_1-city=berkeley|services_1-stylist_name=aya salon & spa
16_00123,alarm_1-alarm_name=grocery run|alarm_1-alarm_time=3 pm|alarm_1-new_alarm_name=3|alarm_1-new_alarm_time=3 pm|messaging_1-contact_name=1532 20th street and i want to share it with amanda|messaging_1-location=1532 20th street|services_1-city=san fran|services_1-stylist_name=1512 barber shop
16_00124,alarm_1-alarm_name=coffee|alarm_1-alarm_time=3:30 pm|alarm_1-new_alarm_name=coffee|alarm_1-new_alarm_time=3:30 pm|messaging_1-contact_name=new alarm|messaging_1-location=joyce|services_1-city=fairfax|services_1-stylist_name=the fairfax barber shop
16_00125,alarm_1-alarm_name=piano|alarm_1-alarm_time=6:30 am|alarm_1-new_alarm_name=3|alarm_1-new_alarm_time=5 o'clock in the evening|messaging_1-contact_name=emma|messaging_1-location=20686 homestead road|services_1-city=cupertino|services_1-is_unisex=yes|services_1-stylist_name=great clips
17_00001,alarm_1-alarm_name=cleaning|alarm_1-alarm_time=17:15|alarm_1-new_alarm_name=415|alarm_1-new_alarm_time=17:15|messaging_1-contact_name=jessica|messaging_1-location=jessica|services_1-city=mill valley|services_1-is_unisex=cleaning|services_1-stylist_name=ap luxe salon
17_00003,alarm_1-alarm_name=breakfast|alarm_1-alarm_time=10 am|alarm_1-new_alarm_name=293|alarm_1-new_alarm_time=3:45 pm|messaging_1-contact_name=bobby|messaging_1-location=1775 park avenue|services_1-city=san jose|services_1-is_unisex=bad|services_1-stylist_name=mebarba & co
17_00005,alarm_1-alarm_name=new alarm|alarm_1-alarm_time=5:15 pm|alarm_1-new_alarm_name=10|alarm_1-new_alarm_time=5:15 pm|messaging_1-contact_name=andrew|messaging_1-location=2425 california street # c|services_1-city=berkeley|services_1-is_unisex=no|services_1-stylist_name=christine's salon
17_00006,alarm_1-alarm_name=alarm leave for home|alarm_1-alarm_time=10 am|alarm_1-new_alarm_name=1532 20th street and you can contact them at 415|alarm_1-new_alarm_time=10 am|messaging_1-contact_name=1221 donnelly avenue with dylan|messaging_1-location=255 north 1st street|services_1-appointment_date=home|services_1-city=burlingame|services_1-is_unisex=music practice|services_1-stylist_name=didi salon
17_00008,alarm_1-alarm_name=phone home|alarm_1-alarm_time=16:30|alarm_1-new_alarm_name=515|alarm_1-new_alarm_time=16:30|messaging_1-contact_name=gerald|messaging_1-location=5154 mowry avenue|services_1-appointment_date=16:30|services_1-appointment_time=16:30|services_1-city=fremont|services_1-stylist_name=3sixty salon and boutique
17_00011,alarm_1-alarm_name=new alarm|alarm_1-alarm_time=4:45 pm|alarm_1-new_alarm_name=40|alarm_1-new_alarm_time=5 in the evening|messaging_1-contact_name=new alarm|messaging_1-location=40 millwood street|services_1-city=mill valley|services_1-stylist_name=ap luxe salon
17_00012,alarm_1-alarm_name=home|alarm_1-alarm_time=15:30|alarm_1-new_alarm_name=2|alarm_1-new_alarm_time=15:30|messaging_1-contact_name=2425 california street # c|messaging_1-location=2425 california street # c|services_1-city=mountain view|services_1-is_unisex=yes|services_1-stylist_name=christine's salon
17_00014,alarm_1-alarm_name=grocery run|alarm_1-alarm_time=4:30 pm|alarm_1-new_alarm_name=grocery run|alarm_1-new_alarm_time=4:30 pm|messaging_1-contact_name=4550 tassajara road with randy|messaging_1-location=4550 tassajara road|services_1-city=dublin|services_1-is_unisex=ular|services_1-stylist_name=great clips
17_00015,alarm_1-alarm_name=new|alarm_1-alarm_time=4:15 pm|alarm_1-new_alarm_name=3|alarm_1-new_alarm_time=4:15 pm|messaging_1-contact_name=linda|messaging_1-location=939 edgewater boulevard e.|services_1-appointment_time=4:15 pm|services_1-city=foster city|services_1-stylist_name=linda
17_00018,alarm_1-alarm_name=new alarm|alarm_1-alarm_time=5:15 in the evening|alarm_1-new_alarm_name=450 east el camino real|alarm_1-new_alarm_time=5:15 in the evening|messaging_1-contact_name=nancy|messaging_1-location=450 east el camino real|services_1-city=sunnyvale|services_1-stylist_name=nancy
17_00019,alarm_1-alarm_name=workout|alarm_1-alarm_time=4:15 pm|alarm_1-new_alarm_name=855 el camino real building #1 suite #3|alarm_1-new_alarm_time=4:15 pm|messaging_1-contact_name=joyce|messaging_1-location=855 el camino real building #1 suite #3|services_1-city=palo altother|services_1-stylist_name=18/8 fine men's salons - palo alto
17_00022,alarm_1-alarm_name=new alarm|alarm_1-alarm_time=5:15 in the evening|alarm_1-new_alarm_name=480|alarm_1-new_alarm_time=5:15 in the evening|messaging_1-contact_name=408 14th street? who would you like to share it with?yes_ that's right_ please share it with raymond|messaging_1-location=408 14th street|services_1-appointment_time=5:15 in the evening|services_1-city=oakland|services_1-stylist_name=benny adem grooming parlor
17_00024,alarm_1-alarm_name=new hairstyles soon. please help me search for a salon.any particular|alarm_1-alarm_time=10 am|alarm_1-new_alarm_name=925|alarm_1-new_alarm_time=4:15 pm|messaging_1-contact_name=new alarm|messaging_1-location=620 main street|services_1-city=martinez|services_1-stylist_name=citrus salon
17_00025,alarm_1-alarm_name=new|alarm_1-alarm_time=3:15 pm|alarm_1-new_alarm_name=373|alarm_1-new_alarm_time=3:15 pm|messaging_1-contact_name=douglas|messaging_1-location=douglas|services_1-city=berkeley|services_1-stylist_name=aya salon & spa
17_00026,alarm_1-alarm_name=new alarm|alarm_1-alarm_time=16:45|alarm_1-new_alarm_name=1047 lincoln highway suite 101|alarm_1-new_alarm_time=16:45|messaging_1-contact_name=dentist|messaging_1-location=1047 lincoln highway suite 101 with sarah|services_1-appointment_date=16:45|services_1-appointment_time=16:45|services_1-city=san jose|services_1-stylist_name=atelier salon willow glen
17_00029,alarm_1-alarm_name=grace|alarm_1-alarm_time=6:30 am|alarm_1-new_alarm_name=122|alarm_1-new_alarm_time=4:30 pm|messaging_1-location=12221 san pablo avenue|services_1-city=richmond|services_1-stylist_name=tommy cuts
17_00030,alarm_1-alarm_name=music practice|alarm_1-alarm_time=5:15 in the evening|alarm_1-new_alarm_name=18|alarm_1-new_alarm_time=5:15 in the evening|messaging_1-contact_name=music practice|messaging_1-location=15 fiesta lane|services_1-city=lafayette|services_1-stylist_name=15 fiesta lane
17_00032,alarm_1-alarm_name=jogging|alarm_1-alarm_time=3:45 pm|alarm_1-new_alarm_name=104|alarm_1-new_alarm_time=3:45 pm|messaging_1-contact_name=jogging|messaging_1-location=1047 lincoln highway suite 101|services_1-city=san jose|services_1-stylist_name=atelier salon willow glen
18_00028,ridesharing_2-destination=century at pacific commons & xd|ridesharing_2-number_of_seats=12|ridesharing_2-ride_type=luxury|services_4-appointment_date=march 11th|services_4-appointment_time=12:30 pm|services_4-city=sunnyvale|services_4-therapist_name=sunnyvale psychiatry|services_4-type=psychiatrist
18_00032,ridesharing_2-destination=2516 samaritan drive|ridesharing_2-number_of_seats=251|ridesharing_2-ride_type=regular|services_4-appointment_date=12th of this month|services_4-appointment_time=10 am|services_4-city=san jose|services_4-therapist_name=banner linda l|services_4-type=family counselor
18_00033,ridesharing_2-destination=101 gregory lane|ridesharing_2-number_of_seats=925|ridesharing_2-ride_type=luxurious|services_4-appointment_date=14th of this month|services_4-appointment_time=4:30 in the evening|services_4-city=pleasant hill|services_4-therapist_name=christopher j. celio|services_4-type=psychologist
18_00035,ridesharing_2-destination=301 los gatos-saratoga road|ridesharing_2-number_of_seats=12|ridesharing_2-ride_type=luxury|services_4-appointment_date=march 5th|services_4-appointment_time=12:15 pm|services_4-city=los gatos|services_4-therapist_name=larkin matt|services_4-type=psychiatrist
18_00037,ridesharing_2-destination=7200 bancroft ave # 125c|ridesharing_2-number_of_seats=1|ridesharing_2-ride_type=pool|services_4-appointment_date=march 2nd|services_4-appointment_time=1 pm|services_4-city=oakland|services_4-therapist_name=alameda children's|services_4-type=psychiatrist
18_00039,ridesharing_2-destination=140 mayhew way # 702|ridesharing_2-number_of_seats=925|ridesharing_2-ride_type=luxurious|services_4-appointment_date=9th of march|services_4-appointment_time=12:30 pm|services_4-city=pleasant hill|services_4-therapist_name=aguilar churchill spence|services_4-type=family
18_00040,ridesharing_2-destination=45 quail court # 200|ridesharing_2-number_of_seats=13|ridesharing_2-ride_type=pool|services_4-appointment_date=13th of march|services_4-appointment_time=4:30 pm|services_4-city=walnut creek|services_4-therapist_name=andreotti daniel|services_4-type=family counselor
18_00041,ridesharing_2-destination=1150 veterans boulevard|ridesharing_2-number_of_seats=34|ridesharing_2-ride_type=cheapest|services_4-appointment_date=6th of this month|services_4-appointment_time=2:30 pm|services_4-city=redwood|services_4-therapist_name=cutting linda p.|services_4-type=psychologist
18_00042,ridesharing_2-destination=160 saratoga ave # 280|ridesharing_2-number_of_seats=2|ridesharing_2-ride_type=normal|services_4-appointment_date=march 3rd|services_4-appointment_time=1:30 pm|services_4-city=santa clara|services_4-therapist_name=loffer shirley|services_4-type=psychologist
18_00044,ridesharing_2-destination=250 bel marin keys boulevard|ridesharing_2-number_of_seats=2|ridesharing_2-ride_type=luxury|services_4-appointment_date=13th of this month|services_4-appointment_time=13:30|services_4-city=novato|services_4-therapist_name=christina m. walker|services_4-type=psychologist
18_00048,ridesharing_2-destination=2455 bennett valley road|ridesharing_2-number_of_seats=245|ridesharing_2-ride_type=regular|services_4-appointment_date=march 1st|services_4-appointment_time=3 pm|services_4-city=ular|services_4-therapist_name=bert epstein|services_4-type=psychologist
18_00050,ridesharing_2-destination=humayun's tomb|ridesharing_2-number_of_seats=2|ridesharing_2-ride_type=luxurious|services_4-appointment_date=monday next week at 5:30 pm.i'll make an appointment with paz george g for march 4th|services_4-appointment_time=14:15|services_4-city=san jose|services_4-therapist_name=paz george g|services_4-type=psychologist
18_00053,ridesharing_2-destination=327 north san mateo drive suite 7|ridesharing_2-number_of_seats=327|ridesharing_2-ride_type=regular|services_4-appointment_date=4th of this month|services_4-appointment_time=2:30 pm|services_4-city=san mateo|services_4-therapist_name=lola vildavskaia|services_4-type=psychiatrist
18_00055,ridesharing_2-destination=534 b street|ridesharing_2-number_of_seats=52|ridesharing_2-ride_type=pool|services_4-appointment_date=march 8th|services_4-appointment_time=4:30 pm|services_4-city=santa rosa|services_4-therapist_name=ayne shore|services_4-type=family counselor
18_00056,ridesharing_2-destination=2455 bennett valley road|ridesharing_2-number_of_seats=245|ridesharing_2-ride_type=luxury|services_4-appointment_date=13th of this month|services_4-appointment_time=2:30 in the afternoon|services_4-city=santa rosa|services_4-therapist_name=bert epstein|services_4-type=psychologist
18_00057,ridesharing_2-destination=845 el camino real|ridesharing_2-number_of_seats=14|ridesharing_2-ride_type=pool|services_4-appointment_date=14th of this month|services_4-appointment_time=12 pm|services_4-city=menlo park|services_4-therapist_name=kate corcoran|services_4-type=psychologist.i have 4 therapists that could work including kate corcoran
18_00059,ridesharing_2-destination=5755 cottle road # 4|ridesharing_2-number_of_seats=30|ridesharing_2-ride_type=cheapest|services_4-appointment_date=10th of march|services_4-appointment_time=5:30 pm|services_4-city=san jose|services_4-therapist_name=barskyex bryna g|services_4-type=psychologist.i found 10 therapists. what about barskyex bryna g
18_00060,hotels_4-check_in_date=9th of this month|hotels_4-location=san diego|hotels_4-number_of_rooms=1|hotels_4-place_name=best western san diego/miramar hotel|hotels_4-star_rating=2|hotels_4-stay_length=275|weather_1-city=san diego|weather_1-date=9th of this month
18_00067,hotels_4-check_in_date=march 5th|hotels_4-location=sydney|hotels_4-number_of_rooms=10|hotels_4-place_name=adina apartment hotel|hotels_4-smoking_allowed=yes|hotels_4-star_rating=3|hotels_4-stay_length=6|weather_1-city=sydney_ nswokay|weather_1-date=march 10th
18_00068,hotels_4-check_in_date=march 4th|hotels_4-location=new york|hotels_4-number_of_rooms=1|hotels_4-place_name=1 hotel brooklyn bridge|hotels_4-stay_length=3|weather_1-city=new york|weather_1-date=march 12th
18_00071,hotels_4-check_in_date=7th of march|hotels_4-location=nyc|hotels_4-number_of_rooms=3|hotels_4-place_name=1 hotel central park|hotels_4-stay_length=347|weather_1-city=new york|weather_1-date=13th of march
18_00074,hotels_4-check_in_date=9th of this month|hotels_4-location=nyc|hotels_4-number_of_rooms=12|hotels_4-place_name=1 hotel brooklyn bridge|hotels_4-stay_length=465|weather_1-city=nyc
18_00075,hotels_4-check_in_date=1st of this month|hotels_4-location=paris|hotels_4-number_of_rooms=10|hotels_4-place_name=ac hotel by marriott paris porte maillot|hotels_4-stay_length=10|weather_1-city=paris|weather_1-date=6th of march
18_00076,hotels_4-check_in_date=7th of march|hotels_4-location=paris|hotels_4-number_of_rooms=2|hotels_4-place_name=ac hotel by marriott paris porte maillot|hotels_4-stay_length=6|weather_1-city=paris|weather_1-date=next friday
18_00078,hotels_4-check_in_date=march 1st|hotels_4-location=lax|hotels_4-number_of_rooms=1|hotels_4-place_name=hotel by dialing|hotels_4-star_rating=4|hotels_4-stay_length=4|weather_1-city=lax
18_00081,hotels_4-check_in_date=march 4th|hotels_4-location=london|hotels_4-number_of_rooms=12|hotels_4-place_name=ace hotel london|hotels_4-star_rating=4|hotels_4-stay_length=5|weather_1-city=london|weather_1-date=the 12th
18_00083,hotels_4-check_in_date=march 14th|hotels_4-location=new york|hotels_4-number_of_rooms=1|hotels_4-place_name=new york city|hotels_4-smoking_allowed=no|hotels_4-stay_length=2|weather_1-city=new york city|weather_1-date=march 14th
18_00084,hotels_4-check_in_date=2nd of march|hotels_4-location=atlanta|hotels_4-number_of_rooms=1|hotels_4-place_name=aloft atlanta downtown|hotels_4-star_rating=4|hotels_4-stay_length=4|weather_1-city=atlanta|weather_1-date=6th of this month
18_00086,hotels_4-check_in_date=march 3rd|hotels_4-location=ny|hotels_4-number_of_rooms=12|hotels_4-place_name=bklyn house hotelokay|hotels_4-smoking_allowed=yes|hotels_4-star_rating=2|hotels_4-stay_length=3|weather_1-city=ny|weather_1-date=march 12th
18_00087,hotels_4-check_in_date=march 8th|hotels_4-location=chi-town|hotels_4-number_of_rooms=10|hotels_4-place_name=ac hotel by marriott chicago downtown|hotels_4-stay_length=14|weather_1-city=chi-town.great_ there are 10 you may like. how about ac hotel by marriott chicago downtown|weather_1-date=14th of this month
18_00092,hotels_4-check_in_date=march 9th|hotels_4-location=ny|hotels_4-number_of_rooms=10|hotels_4-place_name=1 hotel brooklyn bridge|hotels_4-stay_length=4|weather_1-city=new york|weather_1-date=march 11th
18_00094,hotels_4-check_in_date=march 5th|hotels_4-location=london_ uk|hotels_4-number_of_rooms=10|hotels_4-place_name=abercorn house|hotels_4-stay_length=45|weather_1-city=london_ uk|weather_1-date=march 7th
18_00096,hotels_4-check_in_date=march 5th|hotels_4-location=paris_ france|hotels_4-number_of_rooms=17|hotels_4-place_name=adagio access paris la villette|hotels_4-star_rating=33|hotels_4-stay_length=4|weather_1-city=paris_ france
18_00097,hotels_4-check_in_date=march 5th|hotels_4-location=anaheim|hotels_4-number_of_rooms=14|hotels_4-place_name=alamo inn & suites|hotels_4-star_rating=2|hotels_4-stay_length=14|weather_1-city=anaheim|weather_1-date=march 14th
18_00100,hotels_4-check_in_date=4th of march|hotels_4-location=dc|hotels_4-number_of_rooms=10|hotels_4-place_name=hotel washington d.c.|hotels_4-star_rating=3|hotels_4-stay_length=4|weather_1-city=dc|weather_1-date=march 5th
18_00102,hotels_4-check_in_date=march 1st|hotels_4-location=washington d.c.|hotels_4-number_of_rooms=13|hotels_4-place_name=washington d.c.|hotels_4-star_rating=3|hotels_4-stay_length=5|weather_1-city=washington d.c.
18_00105,hotels_4-check_in_date=1st of this month|hotels_4-location=kl|hotels_4-number_of_rooms=10|hotels_4-place_name=alila bangsar|hotels_4-stay_length=2|weather_1-city=alila bangsar|weather_1-date=13th of this month
18_00106,hotels_4-check_in_date=march 1st|hotels_4-location=london|hotels_4-number_of_rooms=3|hotels_4-place_name=sussex gardens|hotels_4-smoking_allowed=not|hotels_4-stay_length=23|weather_1-date=march 1st
18_00108,hotels_4-check_in_date=march 6th|hotels_4-location=los angeles|hotels_4-number_of_rooms=10|hotels_4-place_name=beverly hills marriott|hotels_4-star_rating=4|hotels_4-stay_length=5|weather_1-city=los angeles|weather_1-date=11th of this month
18_00113,restaurants_2-category=effie's restaurant & bar|restaurants_2-date=march 1st|restaurants_2-location=campbell|restaurants_2-number_of_seats=2|restaurants_2-restaurant_name=effie's restaurant & bar|restaurants_2-time=7 pm|ridesharing_2-destination=331 west hacienda avenue|ridesharing_2-number_of_seats=2|ridesharing_2-ride_type=cheapest
18_00117,restaurants_2-category=parisian|restaurants_2-date=march 1st|restaurants_2-has_vegetarian_options=yes|restaurants_2-location=parisian|restaurants_2-number_of_seats=3|restaurants_2-restaurant_name=bistro des copains|restaurants_2-time=11 am|ridesharing_2-destination=2150 chestnut street|ridesharing_2-number_of_seats=3|ridesharing_2-ride_type=luxury or regular
18_00118,restaurants_2-category=izakaya|restaurants_2-date=12th of this month|restaurants_2-has_vegetarian_options=yes|restaurants_2-location=san francisco|restaurants_2-number_of_seats=1|restaurants_2-price_range=inexpensive|restaurants_2-restaurant_name=izakaya kou|restaurants_2-time=1 o'clock in the afternoon|ridesharing_2-destination=1560 fillmore street|ridesharing_2-number_of_seats=1|ridesharing_2-ride_type=pool
